,machine_id,cpus,memory
10169,3233488263,0.5,0.4995
10170,3233491818,0.5,0.7490000000000001
10171,3233509240,0.5,0.2493
10172,3233542229,0.5,0.4995
10173,3240056505,0.5,0.4995
10174,3241168570,0.5,0.7490000000000001
10175,3241277733,0.5,0.4995
10176,3241358368,0.5,0.2493
10177,3241784005,0.5,0.2493
10178,3241995992,0.5,0.4995
10179,3242448474,0.5,0.4995
10180,3242456446,0.5,0.4995
10181,3242683686,0.5,0.7490000000000001
10182,3250238658,0.5,0.4995
10183,3250659235,0.25,0.2498
10184,3250893612,0.5,0.4995
10185,3251096906,0.25,0.2498
10186,3251992992,0.5,0.2493
10187,3251994396,0.5,0.061579999999999996
10188,3258302146,0.5,0.4995
10189,3258557785,0.5,0.2493
10190,3267566817,0.5,0.4995
10191,3267647553,0.5,0.4995
10192,3267649011,0.5,0.4995
10193,3268073719,0.5,0.4995
10194,3269576045,0.5,0.4995
10195,3269833998,0.5,0.4995
10196,3294802334,0.5,0.4995
10197,3298619889,0.5,0.4995
10198,3298741570,0.5,0.4995
10199,3298770160,0.5,0.2493
10200,3299567034,0.5,0.4995
10201,3299582022,0.5,0.4995
10202,3299586888,0.5,0.4995
10203,3299641544,0.5,0.4995
10204,3305574613,0.5,0.4995
10205,3305872432,0.5,0.4995
10206,3305896582,0.5,0.4995
10207,3305911488,0.5,0.4995
10208,3305969870,0.5,0.4995
10209,3305996421,0.5,0.4995
10210,3306007465,0.5,0.4995
10211,3306027321,0.5,0.2493
10212,3306088218,0.5,0.2493
10213,3306136315,0.5,0.4995
10214,3306138990,0.5,0.4995
10215,3306300923,0.5,0.4995
10216,3306364932,0.5,0.7490000000000001
10217,3306410865,0.5,0.4995
10218,3306434506,0.5,0.4995
10219,3311399610,0.25,0.2498
10220,3311442104,0.25,0.2498
10221,3311456331,0.25,0.2498
10222,3311874756,0.25,0.2498
10223,3312092085,0.5,0.4995
10224,3312169912,0.5,0.4995
10225,3312314844,0.5,0.2493
10226,3312584218,0.5,0.7490000000000001
10227,3312795286,0.5,0.4995
10228,3312804711,0.5,0.7490000000000001
10229,3313055599,0.5,0.4995
10230,3313598202,0.5,0.4995
10231,3314024581,0.5,0.9678
10232,3314344668,0.5,0.4995
10233,3314544980,0.5,0.4995
10234,3314598368,0.5,0.4995
10235,3314602576,0.5,0.4995
10236,3324269797,0.5,0.4995
10237,3324393436,0.5,0.2493
10238,3324426079,0.5,0.4995
10239,3324432198,0.5,0.4995
10240,3324440159,0.5,0.7490000000000001
10241,3324531985,0.5,0.7490000000000001
10242,3325378525,0.5,0.7490000000000001
10243,3334581052,0.5,0.4995
10244,3334607726,0.5,0.4995
10245,3337817283,0.25,0.2498
10246,3337839486,0.25,0.2498
10247,3337839998,0.25,0.2498
10248,3337853850,0.5,0.4995
10249,3337853973,0.25,0.2498
10250,3337863134,0.25,0.2498
10251,3337872170,0.25,0.2498
10252,3337873957,0.25,0.2498
10253,3337876230,0.25,0.2498
10254,3337940322,0.25,0.2498
10255,3337941253,0.25,0.2498
10256,3337943252,0.25,0.2498
10257,3337943308,0.25,0.2498
10258,3337945323,0.25,0.2498
10259,3337948963,0.25,0.2498
10260,3337967098,0.5,0.4995
10261,3337967698,0.25,0.2498
10262,3337968809,0.25,0.2498
10263,3337970143,0.25,0.2498
10264,3337972745,0.25,0.2498
10265,3337972792,0.25,0.2498
10266,3337977400,0.25,0.2498
10267,3338000908,0.25,0.2498
10268,3338010893,0.5,0.2493
10269,3338125788,0.5,0.4995
10270,3338170129,0.5,0.4995
10271,3338203067,0.25,0.2498
10272,3338239375,0.25,0.2498
10273,3338243438,0.25,0.2498
10274,3338244020,0.25,0.2498
10275,3338247095,0.25,0.2498
10276,3338263310,0.25,0.2498
10277,3338266372,0.25,0.2498
10278,3338280002,0.25,0.2498
10279,3338285984,0.25,0.2498
10280,3338287454,0.25,0.2498
10281,3338289673,0.25,0.2498
10282,3338292900,0.25,0.2498
10283,3338303846,0.25,0.2498
10284,3338306187,0.25,0.2498
10285,3338335491,0.25,0.2498
10286,3338370445,0.5,0.4995
10287,3338485716,0.5,0.4995
10288,3338488769,0.5,0.7490000000000001
10289,3338490772,0.5,0.4995
10290,3338562320,0.5,0.4995
10291,3338579772,0.5,0.4995
10292,3338709320,0.5,0.4995
10293,3339642990,0.5,0.2493
10294,3346111386,0.5,0.2493
10295,3349035113,0.5,0.2493
10296,3349074896,0.5,0.2493
10297,3349107230,0.5,0.4995
10298,3349108012,0.5,0.2493
10299,3349118276,0.5,0.4995
10300,3349130578,0.5,0.4995
10301,3349132089,0.5,0.4995
10302,3349142245,0.5,0.4995
10303,3349150081,0.5,0.2493
10304,3349150467,0.5,0.4995
10305,3349152864,0.5,0.4995
10306,3349153155,0.5,0.4995
10307,3349155108,0.5,0.4995
10308,3349157760,0.5,0.4995
10309,3349158533,0.5,0.4995
10310,3349159773,0.5,0.2493
10311,3349159819,0.5,0.4995
10312,3349160388,0.5,0.4995
10313,3349162009,0.5,0.4995
10314,3349173795,0.5,0.2493
10315,3349174161,0.5,0.4995
10316,3349179250,0.5,0.4995
10317,3349180629,0.5,0.2493
10318,3349181012,0.5,0.4995
10319,3349181752,0.5,0.4995
10320,3349183774,0.5,0.4995
10321,3349183882,0.5,0.2493
10322,3349187673,0.5,0.2493
10323,3349189108,0.5,0.4995
10324,3349189123,0.5,0.4995
10325,3349193481,0.5,0.4995
10326,3349203058,0.5,0.4995
10327,3349358572,0.5,0.7490000000000001
10328,3349480405,0.5,0.9678
10329,3349567885,0.5,0.4995
10330,3349572261,0.5,0.4995
10331,3349754684,0.5,0.7490000000000001
10332,3349766890,0.5,0.2493
10333,3349770808,0.5,0.2493
10334,3349820792,0.5,0.2493
10335,3349885670,0.5,0.7490000000000001
10336,3349888214,0.5,0.4995
10337,3349912040,0.5,0.7490000000000001
10338,3349925635,0.5,0.2493
10339,3349946169,0.5,0.7490000000000001
10340,3349951013,0.5,0.2493
10341,3349962080,0.5,0.2493
10342,3351123528,0.5,0.4995
10343,3351129364,0.5,0.4995
10344,3351173455,0.5,0.4995
10345,3351469121,0.5,0.7490000000000001
10346,3351473350,0.5,0.4995
10347,3351949748,0.5,0.4995
10348,3352022725,0.5,0.4995
10349,3352152956,0.5,0.4995
10350,3352280010,0.5,0.4995
10351,3357722950,0.5,0.4995
10352,3358198476,0.5,0.4995
10353,3359046921,0.5,0.4995
10354,3359093306,0.5,0.03085
10355,3359095433,0.5,0.4995
10356,3362438527,0.5,0.2493
10357,3362475412,0.5,0.2493
10358,3362609318,0.5,0.2493
10359,3362722854,0.5,0.4995
10360,3362744071,0.5,0.4995
10361,3362987337,0.5,0.2493
10362,3363044368,0.5,0.4995
10363,3364423182,0.5,0.2493
10364,3364737383,0.5,0.2493
10365,3365105394,0.5,0.4995
10366,3365706711,0.5,0.4995
10367,3365958041,0.5,0.7490000000000001
10368,3365986585,0.5,0.4995
10369,3366090909,0.5,0.4995
10370,3366934122,0.5,0.4995
10371,3371251595,0.5,0.4995
10372,3375704979,0.5,0.2493
10373,3375741953,0.25,0.2498
10374,3375791266,0.5,0.4995
10375,3376081322,0.5,0.2493
10376,3383067123,0.5,0.4995
10377,3384221402,0.5,0.4995
10378,3384251234,0.5,0.4995
10379,3384332248,0.5,0.2493
10380,3384384006,0.5,0.4995
10381,3384423818,0.5,0.4995
10382,3391048157,0.5,0.2493
10383,3405134398,0.5,0.4995
10384,3405227965,0.5,0.4995
10385,3405236527,0.5,0.4995
10386,3405299591,0.5,0.4995
10387,3407328369,0.5,0.4995
10388,3407946425,0.5,0.4995
10389,3408355642,0.5,0.4995
10390,3408595889,0.5,0.4995
10391,3416612140,0.5,0.7490000000000001
10392,3416697113,0.5,0.7490000000000001
10393,3416839261,0.5,0.2493
10394,3417000070,0.5,0.2493
10395,3417154734,0.5,0.4995
10396,3418895532,0.5,0.7490000000000001
10397,3422299841,0.5,0.4995
10398,3422416755,0.5,0.4995
10399,3430675888,0.5,0.4995
10400,3431767752,0.5,0.2493
10401,3431823797,0.5,0.7490000000000001
10402,3437290476,0.5,0.4995
10403,3437368011,0.5,0.4995
10404,3453089830,0.25,0.2498
10405,3453117765,0.25,0.2498
10406,3453181610,0.25,0.2498
10407,3453254128,0.25,0.2498
10408,3453434877,0.25,0.2498
10409,3454211177,0.25,0.2498
10410,3454292678,0.25,0.2498
10411,3454829863,0.5,0.4995
10412,3457014912,0.5,0.4995
10413,3457601278,0.5,0.2493
10414,3457977301,0.5,0.2493
10415,3462348160,0.5,0.4995
10416,3463243153,0.5,0.4995
10417,3463381698,0.5,0.4995
10418,3463622074,0.5,0.4995
10419,3463632642,0.5,0.4995
10420,3463743341,0.5,0.7490000000000001
10421,3463755669,0.5,0.4995
10422,3463806402,0.5,0.7490000000000001
10423,3463853665,0.5,0.4995
10424,3463939774,0.5,0.4995
10425,3464188088,0.5,0.4995
10426,3464239469,0.5,0.4995
10427,3464313284,0.5,0.4995
10428,3469741845,0.5,0.4995
10429,3470333257,0.5,0.2493
10430,3470655438,0.5,0.2493
10431,3470682190,0.5,0.4995
10432,3487704509,0.5,0.4995
10433,3488049975,0.5,0.7490000000000001
10434,3488796635,0.5,0.4995
10435,3498074162,0.5,0.4995
10436,3498175011,0.5,0.4995
10437,3502512890,0.5,0.2493
10438,3504266741,0.5,0.4995
10439,3514428408,0.5,0.2493
10440,3522423658,0.5,0.2493
10441,3523096333,0.5,0.2493
10442,3539414972,0.5,0.4995
10443,3539449173,0.5,0.4995
10444,3539487736,0.5,0.4995
10445,3539540276,0.5,0.4995
10446,3539541971,0.5,0.4995
10447,3539544638,0.5,0.4995
10448,3539547346,0.5,0.4995
10449,3539576954,0.5,0.4995
10450,3539631232,0.5,0.4995
10451,3539639108,0.5,0.4995
10452,3539653102,0.5,0.4995
10453,3539704311,0.5,0.4995
10454,3539737748,0.5,0.4995
10455,3545370758,0.5,0.4995
10456,3545635053,0.5,0.2493
10457,3545675761,0.5,0.4995
10458,3545697508,0.5,0.2493
10459,3545712874,0.5,0.2493
10460,3550179949,0.5,0.4995
10461,3550318713,0.5,0.4995
10462,3550322224,0.5,0.4995
10463,3550359734,0.5,0.7490000000000001
10464,3550378130,0.5,0.4995
10465,3550408062,0.5,0.7490000000000001
10466,3550423374,0.5,0.4995
10467,3550425136,0.5,0.2493
10468,3550430599,0.5,0.7490000000000001
10469,3550505857,0.5,0.4995
10470,3550509982,0.5,0.4995
10471,3571384168,0.5,0.4995
10472,3571391409,0.5,0.4995
10473,3571444493,0.5,0.4995
10474,3571484904,0.5,0.4995
10475,3571653980,0.5,0.4995
10476,3571696441,0.5,0.4995
10477,3571700224,0.5,0.4995
10478,3571807696,0.5,0.4995
10479,3571864010,0.5,0.4995
10480,3571919739,0.5,0.4995
10481,3571937688,0.5,0.2493
10482,3571956488,0.5,0.4995
10483,3572012192,0.5,0.4995
10484,3572027721,0.5,0.4995
10485,3573379894,0.5,0.4995
10486,3573554840,0.5,0.4995
10487,3573617509,0.5,0.4995
10488,3573803779,0.5,0.4995
10489,3582469736,0.5,0.4995
10490,3582580727,0.5,0.4995
10491,3582783789,0.5,0.4995
10492,3583149260,0.5,0.4995
10493,3583683521,0.5,0.4995
10494,3583723625,0.5,0.4995
10495,3584048977,0.5,0.7490000000000001
10496,3584281262,0.5,0.4995
10497,3584713190,0.5,0.4995
10498,3584786183,0.5,0.2493
10499,3584815367,0.5,0.7490000000000001
10500,3584822123,0.5,0.4995
10501,3584881209,0.5,0.4995
10502,3584882003,0.5,0.7490000000000001
10503,3584940347,0.5,0.2493
10504,3585173081,0.5,0.4995
10505,3585557842,0.5,0.4995
10506,3585893202,0.5,0.2493
10507,3593837692,0.5,0.4995
10508,3593850737,0.5,0.4995
10509,3593961356,0.5,0.4995
10510,3593970926,0.5,0.2493
10511,3594478006,0.5,0.7490000000000001
10512,3594670366,0.5,0.4995
10513,3597034674,0.5,0.2493
10514,3600923737,0.5,0.4995
10515,3601051587,0.5,0.4995
10516,3602066620,0.5,0.4995
10517,3602101622,0.5,0.4995
10518,3602136427,0.5,0.4995
10519,3602157820,0.5,0.4995
10520,3602247804,0.5,0.4995
10521,3602506355,0.5,0.4995
10522,3602529582,0.5,0.4995
10523,3602565758,0.5,0.4995
10524,3602570805,0.5,0.4995
10525,3602803706,0.5,0.2493
10526,3603509003,0.5,0.2493
10527,3605310751,0.5,0.4995
10528,3605330708,0.5,0.2493
10529,3605355201,0.5,0.7490000000000001
10530,3605370291,0.5,0.4995
10531,3605410854,0.5,0.7490000000000001
10532,3605497855,0.5,0.2493
10533,3605498876,0.5,0.4995
10534,3605580468,0.5,0.2493
10535,3606445419,0.5,0.4995
10536,3615771344,0.5,0.4995
10537,3615806883,0.5,0.7490000000000001
10538,3615836106,0.5,0.4995
10539,3622440393,0.5,0.4995
10540,3623912006,0.5,0.7490000000000001
10541,3624119053,0.5,0.2493
10542,3625124643,0.5,0.4995
10543,3625205808,0.5,0.4995
10544,3625290109,0.5,0.4995
10545,3625565251,0.5,0.7490000000000001
10546,3625978748,0.5,0.4995
10547,3625984940,0.5,0.2493
10548,3626098114,0.5,0.4995
10549,3626377094,0.5,0.2493
10550,3630655861,0.25,0.2498
10551,3630727628,0.25,0.2498
10552,3631068861,0.25,0.2498
10553,3631094036,0.25,0.2498
10554,3631103057,0.25,0.2498
10555,3631103217,0.25,0.2498
10556,3631104815,0.25,0.2498
10557,3631105600,0.25,0.2498
10558,3631173805,0.25,0.2498
10559,3631179812,0.25,0.2498
10560,3631183884,0.25,0.2498
10561,3631250831,0.5,0.4995
10562,3631256022,0.25,0.2498
10563,3631262430,0.25,0.2498
10564,3631265322,0.25,0.2498
10565,3631267648,0.25,0.2498
10566,3631285943,0.25,0.2498
10567,3631292570,0.25,0.2498
10568,3631294705,0.25,0.2498
10569,3631314252,0.25,0.2498
10570,3631404893,0.25,0.2498
10571,3632672250,0.5,0.4995
10572,3640980664,0.5,0.2493
10573,3641115797,0.5,0.7490000000000001
10574,3648243342,0.5,0.4995
10575,3648879750,0.5,0.4995
10576,3650320528,0.5,0.2493
10577,3652042894,0.5,0.4995
10578,3660038653,0.5,0.4995
10579,3660048682,0.5,0.4995
10580,3660229285,0.5,0.2493
10581,3660277760,0.5,0.2493
10582,3660609678,0.5,0.4995
10583,3663465286,0.5,0.4995
10584,3664892300,0.5,0.2493
10585,3665453781,0.5,0.7490000000000001
10586,3668262859,0.5,0.4995
10587,3668854554,0.5,0.4995
10588,3671608850,0.5,0.2493
10589,3671780530,0.5,0.4995
10590,3671911495,0.5,0.7490000000000001
10591,3671929386,0.5,0.2493
10592,3675676231,0.5,0.7490000000000001
10593,3675686663,0.5,0.4995
10594,3675743639,0.5,0.7490000000000001
10595,3675871662,0.5,0.4995
10596,3676266083,0.5,0.4995
10597,3676303406,0.5,0.4995
10598,3676306487,0.5,0.2493
10599,3676391813,0.5,0.2493
10600,3676408579,0.5,0.4995
10601,3676415236,0.5,0.4995
10602,3676661908,0.5,0.7490000000000001
10603,3677160712,0.5,0.4995
10604,3681212854,0.5,0.2493
10605,3681391347,0.5,0.4995
10606,3681741920,0.5,0.2493
10607,3681931981,0.5,0.2493
10608,3682358150,0.5,0.4995
10609,3682498210,0.5,0.4995
10610,3682630441,0.25,0.2498
10611,3682790887,0.5,0.7490000000000001
10612,3682855271,0.5,0.4995
10613,3683006555,0.5,0.7490000000000001
10614,3683373941,0.5,0.7490000000000001
10615,3684140789,0.5,0.4995
10616,3687793172,0.5,0.4995
10617,3688479450,0.5,0.4995
10618,3689260641,0.5,0.4995
10619,3689273650,0.5,0.4995
10620,3689296354,0.5,0.2493
10621,3691056609,0.5,0.2493
10622,3692883551,0.5,0.4995
10623,3696086053,0.25,0.2498
10624,3702294428,0.5,0.4995
10625,3710998277,0.5,0.4995
10626,3716959528,0.5,0.2493
10627,3717116593,0.5,0.2493
10628,3717718553,0.5,0.4995
10629,3718181567,0.5,0.1241
10630,3718608226,0.5,0.4995
10631,3719632406,0.5,0.2493
10632,3720148066,0.5,0.4995
10633,3720912062,0.5,0.7490000000000001
10634,3721339750,0.5,0.2493
10635,3725143539,0.5,0.4995
10636,3725231375,0.25,0.2498
10637,3725353497,0.5,0.7490000000000001
10638,3725407388,0.5,0.4995
10639,3730768399,0.5,0.4995
10640,3737553297,0.5,0.4995
10641,3738830912,0.5,0.4995
10642,3738908268,0.5,0.4995
10643,3738987584,0.5,0.4995
10644,3739283546,0.5,0.4995
10645,3739340729,0.25,0.2498
10646,3739348304,0.5,0.4995
10647,3739365722,0.25,0.2498
10648,3739380398,0.5,0.4995
10649,3739434716,0.25,0.2498
10650,3739590710,0.5,0.4995
10651,3740406085,0.5,0.2493
10652,3744316801,0.5,0.4995
10653,3760329943,0.5,0.4995
10654,3766808606,0.5,0.2493
10655,3767103160,0.5,0.4995
10656,3767355950,0.5,0.2493
10657,3772332687,0.5,0.2493
10658,3772503877,0.25,0.2498
10659,3772780696,0.5,0.2493
10660,3778560217,0.5,0.4995
10661,3779407850,0.5,0.4995
10662,3802807284,0.5,0.4995
10663,3802832729,0.5,0.4995
10664,3802881742,0.5,0.2493
10665,3803566506,0.5,0.4995
10666,3810707584,0.5,0.2493
10667,3810807041,0.5,0.2493
10668,3811222989,0.5,0.2493
10669,3811248519,0.5,0.4995
10670,3811356012,0.5,0.7490000000000001
10671,3811424885,0.5,0.7490000000000001
10672,3811519569,0.5,0.4995
10673,3811608760,0.5,0.2493
10674,3811710145,0.5,0.4995
10675,3811742316,0.5,0.4995
10676,3812356908,0.5,0.4995
10677,3812816275,0.5,0.2493
10678,3812887306,0.5,0.2493
10679,3812918283,0.5,0.4995
10680,3813002360,0.5,0.7490000000000001
10681,3813016377,0.5,0.4995
10682,3813166957,0.5,0.7490000000000001
10683,3813269027,0.5,0.4995
10684,3813279564,0.5,0.4995
10685,3813357924,0.5,0.2493
10686,3813386963,0.5,0.4995
10687,3813419499,0.5,0.4995
10688,3813488043,0.5,0.4995
10689,3813489575,0.5,0.4995
10690,3814094962,0.5,0.4995
10691,3814204779,0.5,0.7490000000000001
10692,3820867554,0.5,0.4995
10693,3821140990,0.5,0.4995
10694,3821194097,0.5,0.4995
10695,3822359761,0.5,0.4995
10696,3849771465,0.5,0.4995
10697,3852953815,0.5,0.4995
10698,3852957575,0.5,0.4995
10699,3852981330,0.5,0.2493
10700,3853067458,0.5,0.4995
10701,3853067740,0.5,0.4995
10702,3858903110,0.5,0.4995
10703,3858945898,0.5,0.2493
10704,3861920191,0.5,0.4995
10705,3863382395,0.5,0.2493
10706,3863393958,0.5,0.2493
10707,3863500037,0.5,0.4995
10708,3865219503,0.5,0.7490000000000001
10709,3866761456,0.5,0.4995
10710,3866774881,0.5,0.4995
10711,3866849185,0.5,0.2493
10712,3867320848,0.5,0.4995
10713,3867545165,0.5,0.2493
10714,3867916837,0.5,0.2493
10715,3867931922,0.5,0.2493
10716,3868315939,0.5,0.2493
10717,3868878023,0.5,0.2493
10718,3872551682,0.5,0.4995
10719,3873012213,0.5,0.4995
10720,3873543024,0.5,0.4995
10721,3877780324,0.5,0.4995
10722,3878363469,0.5,0.2493
10723,3878374803,0.5,0.4995
10724,3878482705,0.5,0.2493
10725,3878549641,0.5,0.2493
10726,3878814353,0.5,0.4995
10727,3889402292,0.5,0.4995
10728,3890170195,0.5,0.4995
10729,3890182749,0.5,0.4995
10730,3890183003,0.5,0.1241
10731,3890185220,0.5,0.4995
10732,3890186029,0.5,0.4995
10733,3890204889,0.5,0.4995
10734,3890224606,0.5,0.4995
10735,3890233344,0.5,0.4995
10736,3890233703,0.5,0.4995
10737,3890239382,0.5,0.4995
10738,3890239861,0.5,0.4995
10739,3890240231,0.5,0.4995
10740,3890240356,0.5,0.4995
10741,3890244007,0.5,0.7490000000000001
10742,3890244170,0.5,0.2493
10743,3890245122,0.5,0.4995
10744,3890255075,0.5,0.4995
10745,3890293102,0.5,0.4995
10746,3890307464,0.5,0.4995
10747,3890308349,0.5,0.4995
10748,3890308981,0.5,0.2493
10749,3890328244,0.5,0.7490000000000001
10750,3890394734,0.5,0.4995
10751,3890452312,0.5,0.4995
10752,3890484252,0.5,0.4995
10753,3890486144,0.5,0.4995
10754,3890524254,0.5,0.4995
10755,3890538792,0.5,0.4995
10756,3890573873,0.5,0.4995
10757,3890606109,0.5,0.4995
10758,3890610522,0.5,0.4995
10759,3890625724,0.5,0.4995
10760,3890639102,0.5,0.4995
10761,3890652320,0.5,0.4995
10762,3890664754,0.5,0.4995
10763,3890709232,0.5,0.4995
10764,3890992194,0.5,0.4995
10765,3894543095,0.5,0.4995
10766,3894581415,0.5,0.4995
10767,3894646983,0.5,0.4995
10768,3894661079,0.5,0.4995
10769,3894684008,0.5,0.7490000000000001
10770,3894938686,0.5,0.4995
10771,3895046931,0.5,0.7490000000000001
10772,3895076123,0.5,0.4995
10773,3895742914,0.5,0.4995
10774,3895772176,0.5,0.4995
10775,3895924997,0.5,0.4995
10776,3896108135,0.5,0.4995
10777,3914127979,0.5,0.4995
10778,3914505044,0.5,0.4995
10779,3914703948,0.5,0.4995
10780,3914729732,0.5,0.4995
10781,3914806528,0.5,0.4995
10782,3915101447,0.5,0.4995
10783,3915158710,0.5,0.4995
10784,3915175944,0.5,0.7490000000000001
10785,3915235287,0.5,0.7490000000000001
10786,3915687641,0.5,0.4995
10787,3915808921,0.5,0.4995
10788,3924798080,0.5,0.4995
10789,3925869700,0.25,0.2498
10790,3931792768,0.5,0.4995
10791,3932557225,0.5,0.4995
10792,3932834507,0.5,0.4995
10793,3933346945,0.5,0.2493
10794,3933681829,0.5,0.4995
10795,3934096941,0.5,0.4995
10796,3934141814,0.5,0.2493
10797,3935488540,0.5,0.4995
10798,3935696501,0.5,0.4995
10799,3936487777,0.5,0.4995
10800,3936545261,0.5,0.7490000000000001
10801,3936580988,0.5,0.4995
10802,3938673172,0.5,0.4995
10803,3938675025,0.5,0.4995
10804,3938677503,0.5,0.4995
10805,3938677536,0.5,0.4995
10806,3938678064,0.5,0.4995
10807,3938680714,0.5,0.4995
10808,3938682457,0.5,0.2493
10809,3938682527,0.5,0.4995
10810,3938682936,0.5,0.4995
10811,3938686532,0.5,0.4995
10812,3938686592,0.5,0.4995
10813,3938687603,0.5,0.4995
10814,3938690771,0.5,0.4995
10815,3938693893,0.5,0.4995
10816,3938694525,0.5,0.4995
10817,3938696188,0.5,0.4995
10818,3938701524,0.5,0.4995
10819,3938702973,0.5,0.4995
10820,3938703194,0.5,0.4995
10821,3938703854,0.5,0.4995
10822,3938704101,0.5,0.4995
10823,3938704977,0.5,0.2493
10824,3938705269,0.5,0.4995
10825,3938706287,0.5,0.4995
10826,3938707383,0.5,0.4995
10827,3938707524,0.5,0.4995
10828,3938708294,0.5,0.4995
10829,3938710085,0.5,0.4995
10830,3938710404,0.5,0.2493
10831,3938710837,0.5,0.2493
10832,3938715127,0.5,0.2493
10833,3938717398,0.5,0.4995
10834,3938717987,0.5,0.4995
10835,3938719206,0.5,0.4995
10836,3938721550,0.5,0.4995
10837,3938722014,0.5,0.4995
10838,3938728607,0.5,0.4995
10839,3938731329,0.5,0.4995
10840,3938737194,0.5,0.2493
10841,3938737313,0.5,0.4995
10842,3938738571,0.5,0.4995
10843,3938738572,0.5,0.4995
10844,3938740422,0.5,0.4995
10845,3938740449,0.5,0.4995
10846,3938744706,0.5,0.4995
10847,3938744979,0.5,0.2493
10848,3938745108,0.5,0.4995
10849,3938748659,0.5,0.2493
10850,3938749359,0.5,0.4995
10851,3938749757,0.5,0.4995
10852,3938826162,0.5,0.2493
10853,3938828886,0.5,0.4995
10854,3938877552,0.5,0.2493
10855,3938877916,0.5,0.2493
10856,3938879895,0.5,0.4995
10857,3938905087,0.5,0.4995
10858,3938908351,0.5,0.2493
10859,3938910974,0.5,0.4995
10860,3938913241,0.5,0.4995
10861,3938932309,0.5,0.4995
10862,3939280589,0.5,0.4995
10863,3940072123,0.5,0.4995
10864,3940638350,0.5,0.9678
10865,3940680452,0.5,0.7490000000000001
10866,3940718109,0.5,0.4995
10867,3944922723,0.5,0.4995
10868,3946325889,0.5,0.2493
10869,3949007738,0.5,0.4995
10870,3957380417,0.5,0.2493
10871,3958001362,0.5,0.2493
10872,3958955492,0.5,0.4995
10873,3963421917,0.5,0.7490000000000001
10874,3967065051,0.5,0.4995
10875,3974635171,0.5,0.4995
10876,3975072360,0.5,0.2493
10877,3976163041,0.5,0.7490000000000001
10878,3980397555,0.5,0.2493
10879,3983568629,0.5,0.4995
10880,3990605086,0.5,0.4995
10881,3991854939,0.5,0.4995
10882,3992001445,0.5,0.4995
10883,3992005142,0.5,0.2493
10884,3992113875,0.5,0.4995
10885,3992117001,0.5,0.4995
10886,3996005651,0.5,0.4995
10887,3996026271,0.5,0.4995
10888,3996029554,0.5,0.2493
10889,3996030501,0.5,0.7490000000000001
10890,3996049707,0.5,0.2493
10891,3996053284,0.5,0.4995
10892,3996059446,0.5,0.4995
10893,3996081417,0.5,0.4995
10894,3996132249,0.25,0.2498
10895,3996144384,0.25,0.2498
10896,3998905372,0.5,0.4995
10897,3998905373,0.5,0.4995
10898,4000363514,0.5,0.4995
10899,4002037461,0.5,0.2493
10900,4002274390,0.5,0.4995
10901,4011755981,0.5,0.4995
10902,4013359004,0.5,0.4995
10903,4013652299,0.5,0.4995
10904,4013654997,0.5,0.4995
10905,4018847084,0.5,0.4995
10906,4019849526,0.5,0.4995
10907,4022907564,0.5,0.4995
10908,4022989355,0.5,0.2493
10909,4023910289,0.5,0.4995
10910,4027200724,0.25,0.2498
10911,4039445026,0.5,0.2493
10912,4043037719,0.5,0.7490000000000001
10913,4043119987,0.25,0.2498
10914,4043124013,0.5,0.4995
10915,4043130100,0.5,0.4995
10916,4047690297,0.5,0.4995
10917,4054917242,0.5,0.2493
10918,4055309335,0.25,0.2498
10919,4055654294,0.5,0.2493
10920,4055708596,0.5,0.4995
10921,4063222760,0.5,0.2493
10922,4070993131,0.5,0.4995
10923,4071014884,0.5,0.7490000000000001
10924,4071032595,0.5,0.4995
10925,4071761985,0.5,0.4995
10926,4080046004,0.5,0.4995
10927,4080069475,0.5,0.7490000000000001
10928,4080092661,0.5,0.4995
10929,4081219342,0.5,0.4995
10930,4082747218,0.5,0.4995
10931,4082833239,0.5,0.4995
10932,4082990664,0.5,0.4995
10933,4083029548,0.5,0.7490000000000001
10934,4083385550,0.5,0.2493
10935,4088903798,0.5,0.4995
10936,4088907451,0.5,0.4995
10937,4088925518,0.5,0.4995
10938,4088965171,0.5,0.4995
10939,4089026711,0.5,0.4995
10940,4089288065,0.5,0.4995
10941,4089592244,0.5,0.4995
10942,4089653191,0.5,0.4995
10943,4089661135,0.5,0.4995
10944,4089661277,0.5,0.4995
10945,4091812938,0.5,0.4995
10946,4094507670,0.5,0.4995
10947,4094658952,0.5,0.4995
10948,4100213442,0.5,0.4995
10949,4100238010,0.5,0.2493
10950,4100268983,0.5,0.4995
10951,4100270689,0.5,0.4995
10952,4100274288,0.5,0.4995
10953,4100323990,0.5,0.4995
10954,4101198132,0.5,0.4995
10955,4105034636,0.5,0.4995
10956,4105658221,0.5,0.4995
10957,4105917412,0.5,0.4995
10958,4106118415,0.5,0.4995
10959,4110729902,0.5,0.4995
10960,4111979903,0.5,0.4995
10961,4116727018,0.5,0.7490000000000001
10962,4116839605,0.5,0.4995
10963,4116915817,0.5,0.4995
10964,4120380968,0.5,0.4995
10965,4120457405,0.5,0.4995
10966,4120463585,0.5,0.4995
10967,4121707022,0.5,0.4995
10968,4132907989,0.5,0.4995
10969,4133620037,0.5,0.4995
10970,4134004776,0.5,0.4995
10971,4134005371,0.5,0.2493
10972,4134055415,0.5,0.4995
10973,4134153688,0.5,0.2493
10974,4134342593,0.5,0.4995
